path,category,action,grade,width,height,target_w,target_h,frame_w,frame_h,target_size_kb,bundle,atlas_group,state,reason
ui/map/map_line.png,ui,merge_atlas,A,2,16,2,16,2,16,4,bundle_ui,atlas_ui_common,same_as_old_backup,old_resource_copied_or_not_replaced
ui/map/map_node_current.png,ui,merge_atlas,A,32,32,32,32,32,32,4,bundle_ui,atlas_ui_common,same_as_old_backup,old_resource_copied_or_not_replaced
ui/map/map_node_unknown.png,ui,merge_atlas,A,32,32,32,32,32,32,4,bundle_ui,atlas_ui_common,same_as_old_backup,old_resource_copied_or_not_replaced
ui/map/map_node_visited.png,ui,merge_atlas,A,32,32,32,32,32,32,4,bundle_ui,atlas_ui_common,same_as_old_backup,old_resource_copied_or_not_replaced
ui/shop/icon_coin.png,ui,merge_atlas,A,24,24,24,24,24,24,4,bundle_ui,atlas_ui_common,same_as_old_backup,old_resource_copied_or_not_replaced
ui/shop/shop_bg.png,ui,compress_review,A,750,1334,256,256,750,1334,30,bundle_ui,,same_as_old_backup,old_resource_copied_or_not_replaced
ui/shop/shop_slot.png,ui,keep,A,160,180,160,180,160,180,14,bundle_ui,,same_as_old_backup,old_resource_copied_or_not_replaced
ui/upgrade/card_frame_common.png,ui,keep,A,160,220,160,220,160,220,17,bundle_ui,atlas_upgrade,same_as_old_backup,old_resource_copied_or_not_replaced
ui/upgrade/card_frame_epic.png,ui,keep,A,160,220,160,220,160,220,17,bundle_ui,atlas_upgrade,same_as_old_backup,old_resource_copied_or_not_replaced
ui/upgrade/card_frame_rare.png,ui,keep,A,160,220,160,220,160,220,17,bundle_ui,atlas_upgrade,same_as_old_backup,old_resource_copied_or_not_replaced
